prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EBCCE85C-F49D-4C4F-9933-AD23F690C60E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40310956,Sekolah Tinggi Ilmu Ekonomi Indonesia Makassar,40310956,Jalan Borong Raya No 4,PANAMBUNGAN,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,15,18-08-1970,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/54C599E6-D3B0-41DF-B1D3-AE4C29929331,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40310957,Sekolah Tinggi Ilmu Ekonomi LPI Makassar,40310957,Jalan Bung 32 Tamalanrea,PANAMBUNGAN,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,176DT2005,13-01-2005,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F44DE24B-C274-46AC-9FF9-F08F261C8F9E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40310958,Sekolah Tinggi Ilmu Ekonomi Makassar Maju,40310958,Jl Perintis Kemerdekaan KM. 12 kompleks Perum Griya Alam Permai no.1 Kota Makass,LETTE,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,143DO1998,22-10-1998,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,-5.228489000000,119.473056900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CE89FB06-C499-4358-A936-4A53C2447446,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40310960,Sekolah Tinggi Ilmu Ekonomi Nusantara Makassar,40310960,Jalan Ujung Pandang No 5 (Ruko Taman Bahari) Makassar,TAMARUNANG,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,028,28-05-1994,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0C75762F-E82C-408B-B196-BB7DA3BB9D5E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019887,Sekolah Tinggi Ilmu Ekonomi Pelita Buana,70019887,Jl Tamalanrea Raya Blok A5-A,TAMARUNANG,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,147DO2008,22-07-2008,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F786B265-353E-4B41-9148-3EDA64FCA33E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40310962,Sekolah Tinggi Ilmu Ekonomi Pembangunan Indonesia,40310962,Jl. A. P. Pettarani No. 99B,MATTOANGIN,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,012201990,09-03-1990,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,-5.182741000000,119.462380000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F81E13BD-1BD3-4324-97FE-ABC39CA9A25E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019899,Sekolah Tinggi Ilmu Ekonomi Rizky,70019899,Jln. Minasa Upa Raya / Kompleks Minasa Sari No. 4,MARIO,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,86,25-08-2004,,,Silakan Upload SK,,,0 m2,1.,2.,,0411-861-583,0411-883-367,stierizky@yahoo.com,http//,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3C582A9F-A598-4790-AEB7-C2053583EA3A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40310965,Sekolah Tinggi Ilmu Ekonomi Wira Bhakti Makassar,40310965,Jalan A P Pettarani No 72 Kav 3-5 Makassar,LETTE,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,175,22-04-2003,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9C3D89B9-04E8-4BAE-8C11-9A22F44693F0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40310966,Sekolah Tinggi Ilmu Ekonomi YPUP Makassar,40310966,Jalan Andi Tonro No 17,MARIO,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,0152/O/1984,09-03-1984,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,-5.172482400000,119.420930700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/466D7150-36B4-427B-ACD9-63B1F72A6347,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40310967,Sekolah Tinggi Ilmu Farmasi Makassar,40310967,Jl Perintis Kemerdekaan KM 13 Daya,LETTE,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,204D02004,30-12-2004,,,Silakan Upload SK,,,0 m2,1.,2.,,0411 8037222,0411 8037222,admin@stifa.ac.id,www.stifa.ac.id,-38.199983400000,113.913960800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/92315297-00E8-490E-9E38-66E1B131FAAB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019966,Sekolah Tinggi Ilmu Islam dan Bahasa Arab (STIBA) Makassar,70019966,Jln. Inspeksi PAM Manggala Raya Makassar.,PANAMBUNGAN,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,023 Tahun 2002,25-10-2002,,,Silakan Upload SK,,,34 m2,1.,2.,,0411-4881229,0411-4881230,pdptstibamks@gmail.com,www.stiba.ac.id,-5.162566500000,119.508220600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2C56EF95-0194-410B-A7A6-704471B27452,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020022,Sekolah Tinggi Ilmu Kesehatan Gunung Sari,70020022,,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,702/KPT/I/2019,09-08-2019,,,Silakan Upload SK,,,0 m2,1.,2.,,,,info@stikes.gunungsari.id,http,-5.185568900000,119.441113000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3A17DF6A-A94B-49EF-94FE-52D8402EB932,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40310970,Sekolah Tinggi Ilmu Kesehatan Makassar,40310970,Jalan Maccini Raya No 197,MATTOANGIN,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,132DO1998,07-10-1998,,,Silakan Upload SK,,,0 m2,1.,2.,,0411-439-278,0411-436-068,stikmakassar98@gmail.com,https,-2.906413000000,119.783003600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/633E214C-2A01-44D6-B46E-7AFC635E762A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40310972,Sekolah Tinggi Ilmu Kesehatan Nani Hasanuddin,40310972,Jl Perintis Kemerdekaan 8 No. 24 Makassar,LETTE,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,04,24-09-2003,,,Silakan Upload SK,,,0 m2,1.,2.,,0411-582-104,0411-582-104,info@stikesnh.ac.id,www.stikesnh.ac.id,-5.140756100000,119.494007500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A45D8A80-1283-4226-B6F6-818D11D9B3C7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020086,Sekolah Tinggi Ilmu Kesehatan Pelamonia Kesdam VII Wirabuana,70020086,,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,409/E/O/2014,16-09-2014,,,Silakan Upload SK,,,0,,2.,,(0411) 872587,(0411) 857836-854340,stikespelamonia@gmail.com,stikespelamonia.ac.id,-5.150903000000,119.412052000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EB1E9BC7-1A6E-4A13-9CA2-873B40E5FDEF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40310973,Sekolah Tinggi Ilmu Kesehatan Stella Maris Makasar,40310973,Jalan Maipa No 19,TAMARUNANG,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,06DO2007,04-01-2007,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,-6.398311700000,120.478891200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8E872742-2182-4DE6-BE9F-F01D473BF116,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40310974,Sekolah Tinggi Ilmu Kesehatan Tamalatea Makassar,40310974,Jl Perintis Kemerdekaan KM 12,LETTE,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,084DO1995,03-11-1995,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9568D5D6-D4A3-412A-B0EB-BADF3EE7B89C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40310975,Sekolah Tinggi Ilmu Kesehatan Yapika,40310975,Jalan Sultan Alauddin No 98. Makassar,TAMARUNANG,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,08DO2004,05-01-2004,,,Silakan Upload SK,,,0 m2,1.,2.,,0411 883619,,pdpt.yapika@gmail.com,www.stikesyapika.ac.id,-5.174044000000,119.430513000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/39354645-2830-4D2C-9393-00C044D234A3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40310977,Sekolah Tinggi Ilmu Manajemen Indonesia YAPMI,40310977,Jl Perintis Kemerdekaan KM 9,LETTE,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,220,27-12-1986,,,Silakan Upload SK,,,3.500 m2,1.,2.,,,,,,-5.141641000000,119.479007000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A99C6AA9-EE64-40F9-9BE0-15B99DCC2952,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40310988,Sekolah Tinggi Ilmu Manajemen Lasharan Jaya,40310988,Jl Abdullah Daeng Sirua No 106,MATTOANGIN,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,2718DT2005,22-07-2005,,,Silakan Upload SK,,,8.600 m2,1.,2.,,,,,,-5.151160000000,119.444750000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0B0FAADF-801A-4B27-A76F-90BA5C83527D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40310979,Sekolah Tinggi Ilmu Manajemen Publik Makassar,40310979,Jalan Maccini Tengah No 50-54 Makassar,MATTOANGIN,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,178DO1999,10-12-1999,,,Silakan Upload SK,,,0 m2,1.,2.,,0411-422872,0411-449569,stimpublikmakassar@gmail.com,www.stimpublik.ac.id,.198809400000,114.382725800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/13230C1E-8040-4C30-8345-201DC0BFDA53,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020268,Sekolah Tinggi Keguruan dan Ilmu Pendidikan Bina Harapan Celebes,70020268,,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,77/E/O/2021,10-03-2021,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D26B9387-2083-42CC-A6B1-0C1184FAA84C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020400,Sekolah Tinggi Teknologi Dirgantara Makassar,70020400,Jalan Poros Makassar Maros 22,MARISO,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,44/M/KPT/2019,01-02-2019,,,Silakan Upload SK,,,0 m2,1.,2.,,0411-577-8421,0411-577-8421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4F51DA06-4A7F-4466-97A9-6256AFA28034,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020417,Sekolah Tinggi Teknologi Kelautan,70020417,Jl Perintis Kemerdekaan VIII 8 No. 8 Makassar,LETTE,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,70/D/O/2001,05-07-2001,,,Silakan Upload SK,,,0 m2,1.,2.,,0411-590841,0411-590841,stitek@indosat.net.id,www.stitek-balikdiwa.ac.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/08D159B7-5BCF-46C5-984E-179C256FFC28,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40310982,Sekolah Tinggi Teknologi Nusantara Indonesia,40310982,"Jl Baruga Raya, Antang, Makassar",TAMARUNANG,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,1A,01-08-2002,,,Silakan Upload SK,,,4.000 m2,1.,2.,,,,,,-4.104316100000,122.424718000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0D419E4-2449-4F8B-9E77-DFC339F824DE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020485,Sekolah Tinggi Teologi Blessing Indonesia Makassar,70020485,,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,671,04-10-2012,,,Silakan Upload SK,,,0 m2,1.,2.,,,0411 3614959,sttbimakassar@gmail.com,http,-5.157789000000,119.457403300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B668D9BD-5AD8-433E-8A58-9AE4DA4473E2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40310983,Sekolah Tinggi Theologia Intim Makassar,40310983,Jalan Baji Dakka No 7 Makassar,TAMARUNANG,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,016801973,29-09-1973,,,Silakan Upload SK,,,0 m2,1.,2.,,0411-856-989,0411-854-735,sttintimmakassar@yahoo.com,www.sttintimlib.ac.id,-5.176045000000,119.411512000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DB651986-C44E-49B2-A47E-0FD2AB3A41D9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020841,"STAI Al-Azhar Gowa, Sulawesi Selatan",70020841,"Jln. Tamangapa Raya III No. 16, Antang, Makassar Sulsel",MATTOANGIN,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,Dj.I/353/2010,10-06-2010,,,Silakan Upload SK,,,0 m2,1.,2.,,,,staialazhargowa@gmail.com,www.staialazhar.ac.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A49CB334-C6AC-48C9-963F-00C415F0CF74,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020855,"STAI Al-Furqan Makassar, Sulawesi Selatan",70020855,Jl.Perintis KM. 15 Daya,LETTE,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,Dj.I/35/2008,30-01-2008,,,Silakan Upload SK,,,0 m2,1.,2.,,125577,0411512050,admin1@Staialfurqanmakassar.ac.id,www.staialfurqanmakassar.ac.id,-5.104886900000,119.507330400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0A4E9EC7-FC6B-4DCA-B780-CDFAADFD830D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020960,"STAI DDI Kota Makassar, Sulawesi Selatan",70020960,Jl. St. Alauddin III No. 8 Makassar,TAMARUNANG,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,,,,,Silakan Upload SK,,,1.200 m2,1.,2.,,(0411) 841448,(0411) 841448,staiddimakassar@gmail.com,staiddimakassar.ac.id,-5.185124400000,119.438796300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ABB08417-727F-42AC-ADC7-F14AD133DA74,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70021238,STIA-Lembaga Administrasi Negara Makassar,70021238,Jl. Andi Pangerang Pettarani No. 61 Makassar,LETTE,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,NEGERI,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,Keppres No 100 Tahun 1999,31-08-1999,,,Silakan Upload SK,,,0 m2,1.,2.,,0411-453438,0411-455949,info@stialanmakassar.ac.id,www.stialanmakassar.ac.id,-5.156769600000,119.436509400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5F9D11D1-027A-4796-B291-C79945D7F754,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70021262,STIE Nobel Indonesia Makassar,70021262,Jalan Sultan Alauddin No 212,TAMARUNANG,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,NOMOR 28DO1999,23-02-1999,,,Silakan Upload SK,,,0 m2,1.,2.,,,0411-861-281,nobel@stienobel-indonesia.ac.id,stienobel-indonesia.ac.id,-5.178922600000,119.437011200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0A2D9D53-6196-4FEA-845D-06AB51F1CE65,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70021294,STIKES Amanah Makassar,70021294,Jl. Meranti Raya No. 1 Panakukang Makassar,MARIO,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,235DO2008,22-12-2008,,,Silakan Upload SK,,,0 m2,1.,2.,,0411-422870,0411-422048,stikesamanahmks09@yahoo.com,stikesamanah-mks.ac.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D5341262-E79D-4E4E-A4EB-CBFFCC792D73,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70021334,STIKES Gema Insan Akademik,70021334,Jalan Tanjung Bunga 59(32),TAMARUNANG,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,95DO2007,03-07-2007,,,Silakan Upload SK,,,0 m2,1.,2.,,0411-851-483,0411-853-659,kampus@stikgiamakassar.ac.id,stikgiamakassar.ac.id,-5.173552800000,119.407462000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E4A00B82-6E29-4A43-BB48-C9FCE3EF923A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40310984,STIKES Graha Edukasi,40310984,Jalan Domba No. 12 Makassar,TAMARUNANG,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,246DO2006,19-10-2006,,,Silakan Upload SK,,,0 m2,1.,2.,,,0411-5787612,stikesgrahaedukasimakassar@gmail.com,http,-5.120000000000,119.500000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
