prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C255DD04-57AC-4818-B77B-73AEA690BC62,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20332295,Universitas Aki,20332295,"Jl. Imam Bonjol No. 15, 16, 17 Semarang",MIJEN,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,SWASTA,Universitas,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,161DO2003,26-09-2003,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,-6.970387000000,110.421117000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/896879FE-5FBE-4AB0-A7CD-3FAD1EEE3CFF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20332297,Universitas Dian Nuswantoro,20332297,Kampus I,KARANGMALANG,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,SWASTA,Universitas,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,0686D01990,13-11-1990,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,-6.980956600000,110.426111600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/09795282-74DD-492B-8023-F5DE9577EE67,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70022371,Universitas Islam Negeri Walisongo Semarang,70022371,O,WONOLOPO,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,NEGERI,Universitas,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,Perpres 130 Tahun 2014,17-10-2014,,,Silakan Upload SK,,,0 m2,1.,2.,,(024) 7601293,(024) 7604554,uin@walisongo.ac.id,http,-6.992147800000,110.346767400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/354A4C0F-C1B5-4DDF-97B6-4B9A1452EA00,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70022377,Universitas Ivet,70022377,,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,INDONESIA,SWASTA,Universitas,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,1156/KPT/I/2018,20-12-2018,,,Silakan Upload SK,,,0 m2,1.,2.,,0248316105,0248316105,info@ivet.ac.id,http,-7.020669600000,110.397799300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C3F481D3-707F-4AAD-AC25-08C7AF240ABD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70022386,Universitas Karya Husada Semarang,70022386,,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,INDONESIA,SWASTA,Universitas,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,328/E/O/2021,19-07-2021,,,Silakan Upload SK,,,0 m2,1.,2.,,024 6724581,024 6724581,info@unkaha.ac.id,www.unkaha.ac.id,-7.030867700000,110.457978000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/86DCC4F6-7038-4951-9E10-897073B0F0C7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70022420,Universitas Maritim AMNI,70022420,,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,INDONESIA,SWASTA,Universitas,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,93/M/2020,28-01-2020,,,Silakan Upload SK,,,16.835 m2,1.,2.,,024- 6714 745,024-6710486,info@unimar-amni.ac.id,https,-6.997399500000,110.461859500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/908EDFA3-477C-45D4-B245-F9D3B726AEA7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20332303,Universitas Pandanaran,20332303,Jl Banjarsari Barat No 1 Tembalang Semarang,JATISARI,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,SWASTA,Universitas,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,11428-7-1992,28-07-1993,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,-7.060404700000,110.434806300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FC5E9A9C-7E56-4E4D-9FA2-4AF273549651,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70022551,Universitas PGRI Semarang,70022551,Jalan Lontar No 1 Semarang,JATISARI,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,SWASTA,Universitas,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,143/P/2014,17-04-2014,,,Silakan Upload SK,,,97.511 m2,1.,2.,,024-8448217,024-8316377,upgris@upgris.ac.id,www.upgris.ac.id,-6.989365100000,110.435346600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1292C123-7E9B-4D31-8E39-BB15C54F9077,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70022577,Universitas Sains dan Teknologi Komputer,70022577,Jl. Majapahit No. 605 Pedurungan Kidul Semarang,JATISARI,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,SWASTA,Universitas,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,604/M/2020,30-06-2020,,,Silakan Upload SK,,,10 m2,1.,2.,,(024) 6710144,(024) 6723456,universitas@stekom.ac.id,www.stekom.ac.id,-7.015450200000,110.481676600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5DF16621-E5CE-4E9E-921A-20EE5B582832,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20332304,Universitas Semarang,20332304,Jalan  Soekarno Hatta,JATIBARANG,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,SWASTA,Universitas,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,160DO1993,23-11-1993,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,-6.981916400000,110.452214500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/971842E9-D376-4481-A775-C61D5A7CE09D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20332305,Universitas Stikubank,20332305,Jalan Tri Lomba Juang No 1,JATIBARANG,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,SWASTA,Universitas,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,53DO2001,05-07-2001,,,Silakan Upload SK,,,0 m2,1.,2.,,024-8443240,024-8311668,info@unisbank.ac.id,www.unisbank.ac.id,-6.988462000000,110.416953000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/464B1F17-6351-4836-A7D1-7EEFBD850A8D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20332306,Universitas Wahid Hasyim,20332306,Jl. Menoreh Tengah X/22 Sampangan,MIJEN,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,SWASTA,Universitas,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,124/D/O/2000,08-08-2000,,,Silakan Upload SK,,,108.221 m2,1.,2.,,,,,,-7.011942900000,110.389316100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2744D6DA-3D30-484F-9143-F61782ED6055,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70022637,Universitas Widya Husada Semarang,70022637,,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,INDONESIA,SWASTA,Universitas,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,459/M/2020,22-04-2020,,,Silakan Upload SK,,,0 m2,1.,2.,,(024) 7612944,(024) 7612988,widya_husada@yahoo.com,http,-6.984999100000,110.366248600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
