prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6
Jawa Timur,Kab. Gresik,Driyorejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E08A63F0-8B18-E111-8995-71F5D636529F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20500290,UPT SD NEGERI 151 GRESIK,20500290,Desa  Gadung,GADUNG,KEC. DRIYOREJO,KAB. GRESIK,PROV. JAWA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,400/4059/437.53/ 2019,01-01-1978,400/4059/437.53/ 2019,01-10-2019,Lihat SK Operasional,2019-10-04 09,B,500,1. -,2. Telkom Speedy,PLN,,03151160532,sekolahdasarnegerigadung@gmail.com,,-7.322700000000,112.644900000000,17,117,140,12,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"2,200",3,0,1,2,3,8,0,6,16,0,1,0,7,10,0,15,2,0,5,6,5,1,0,0,4,13,,,,0,0,3,9,1,0,0,0,2,2,2,2,2,2
Jawa Timur,Kab. Gresik,Driyorejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E05D62F0-8B18-E111-A352-C7F1BEE28616,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20500397,UPT SD NEGERI 152 GRESIK,20500397,Jl  Karangandong No. 43,KARANGANDONG,KEC. DRIYOREJO,KAB. GRESIK,PROV. JAWA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,400/4059/437.53/ 2019,01-01-1958,400/4059/437.53/ 2019,01-10-2019,Lihat SK Operasional,2019-10-04 09,A,"1,970",1. -,2. Telkom Speedy,PLN,,0317913169,sdn1karangandong@yahoo.com,,-7.354500000000,112.570400000000,7,77,66,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,200",6,0,0,2,4,2,0,1,5,0,0,2,4,3,0,6,1,2,1,2,0,0,0,2,3,4,,,,0,6,0,0,0,0,0,1,1,1,1,1,1,1
Jawa Timur,Kab. Gresik,Driyorejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/207162F0-8B18-E111-BBC0-1549B42FB9ED,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20500396,UPT SD NEGERI 153 GRESIK,20500396,Dsn  Karangasem Rt.01 Rw.04,KARANGANDONG,KEC. DRIYOREJO,KAB. GRESIK,PROV. JAWA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,400/4059/437.53/ 2019,01-01-1991,400/4059/437.53/ 2019,01-10-2019,Lihat SK Operasional,2019-10-04 09,A,"2,196",1. -,2. Telkom Speedy,PLN,,,sdn2karangandong20500396@gmail.com,,-7.351100000000,112.572600000000,6,61,70,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,299",6,0,0,1,3,2,0,1,3,0,2,1,4,2,0,2,4,0,1,1,2,0,1,1,2,4,,,,0,3,3,0,0,0,0,1,1,1,1,1,1,1
Jawa Timur,Kab. Gresik,Driyorejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D02263F0-8B18-E111-9F02-C1DA53A6ED18,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20500358,UPT SD NEGERI 154 GRESIK,20500358,Desa  Kesamben Wetan,KESAMBENWETAN,KEC. DRIYOREJO,KAB. GRESIK,PROV. JAWA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,400/4059/437.53/ 2019,07-01-1973,400/4059/437.53/ 2019,01-10-2019,Lihat SK Operasional,2019-10-04 09,A,900,1. Telkomsel Flash,2. Lainnya,PLN,,7591305,sd.negeri.kesambenwetan@gmail.com,,-7.347500000000,112.621400000000,7,90,54,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,200",1,0,0,2,2,3,0,2,6,0,1,0,4,3,0,7,0,2,3,1,0,0,1,0,2,5,,,,0,1,0,5,0,0,0,1,1,1,1,1,1,1
Jawa Timur,Kab. Gresik,Driyorejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/603762F0-8B18-E111-B2AA-5519F820923E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20500159,UPT SD NEGERI 155 GRESIK,20500159,Jl Raya Krikilan,KRIKILAN,KEC. DRIYOREJO,KAB. GRESIK,PROV. JAWA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,400/4059/437.53/ 2019,01-01-1910,400/4059/437.53/ 2019,01-10-2019,Lihat SK Operasional,2019-10-04 09,A,"2,025",1. Telkom Speedy,2. Telkom Speedy,PLN,,031759176,sdn1krikilan@gmail.com,http,-7.370000000000,112.596400000000,14,136,100,11,SD 2013,Pagi/6 hari,,2022/2023-2,Telkom Speedy,"3,300",8,0,1,0,11,1,0,2,6,0,5,3,10,4,0,14,0,2,2,1,2,1,2,4,3,11,,,,6,2,0,0,1,0,0,0,2,2,2,1,2,2
Jawa Timur,Kab. Gresik,Driyorejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/904A62F0-8B18-E111-AC36-6B130B11A253,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20500158,UPT SD NEGERI 156 GRESIK,20500158,Dsn  Larangan,KRIKILAN,KEC. DRIYOREJO,KAB. GRESIK,PROV. JAWA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,400/4059/437.53/ 2019,01-01-1976,400/4059/437.53/ 2019,01-10-2019,Lihat SK Operasional,2022-03-31 10,A,"1,680",1. -,2. Telkom Speedy,PLN,,0317591766,sdn2krikilan@gmail.com,,-7.376900000000,112.586400000000,6,43,51,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,6,0,0,2,3,2,0,1,4,0,2,0,3,3,0,4,2,1,2,0,0,1,2,0,2,4,,,,5,1,0,0,0,0,0,1,1,1,1,1,1,1
Jawa Timur,Kab. Gresik,Driyorejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20DF63F0-8B18-E111-915E-8F5996C1C4C5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20500157,UPT SD NEGERI 157 GRESIK,20500157,Jl Raya Legundi,KRIKILAN,KEC. DRIYOREJO,KAB. GRESIK,PROV. JAWA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,400/4059/437.53/ 2019,05-01-1985,400/4059/437.53/ 2019,01-10-2019,Lihat SK Operasional,2019-10-04 09,A,"3,060",1. Telkom Speedy,2. Telkom Speedy,PLN,,,sdntigakrikilan@ymail.com,,-7.383534100000,112.576532200000,6,67,68,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkom Speedy,"2,200",6,0,1,2,4,2,0,0,3,0,1,2,5,1,0,5,1,0,1,1,2,0,1,1,0,6,,,,0,3,3,0,1,0,0,0,1,1,1,1,1,1
Jawa Timur,Kab. Gresik,Driyorejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/40B563F0-8B18-E111-BE20-5BCF26B67F65,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20500108,UPT SD NEGERI 158 GRESIK,20500108,Ds.  Mojosarirejo,MOJOSARIREJO,KEC. DRIYOREJO,KAB. GRESIK,PROV. JAWA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,400/4059/437.53/ 2019,01-01-1980,400/4059/437.53/ 2019,01-10-2019,Silakan Upload SK (link file tidak valid) => [431558-988074--],2021-03-23 09,A,"1,025",1. Lainnya,2. Lainnya,PLN,,0317509291,mojosarirejo80@gmail.com,,-7.348700000000,112.595900000000,23,340,300,18,SD 2013,Pagi/6 hari,,2022/2023-2,Lainnya,"4,400",14,0,0,1,10,7,0,6,13,1,7,2,10,13,1,19,3,1,5,4,5,2,2,4,9,14,,,,11,3,0,4,0,0,0,1,3,3,3,3,3,3
Jawa Timur,Kab. Gresik,Driyorejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/70FB62F0-8B18-E111-9067-A9FCA7813336,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20500145,UPT SD NEGERI 159 GRESIK,20500145,Desa  Mulung,MULUNG,KEC. DRIYOREJO,KAB. GRESIK,PROV. JAWA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,400/4059/437.53/ 2019,01-01-1973,400/4059/437.53/ 2019,01-10-2019,Lihat SK Operasional,2019-10-04 09,A,"1,800",1. Axis,2. Telkom Speedy,PLN,,,sdnsatumulung@gmail.com,,-7.345800000000,112.652400000000,9,52,52,6,SD 2013,Pagi/6 hari,,2022/2023-2,Axis,"1,300",7,0,1,2,7,1,0,1,5,0,4,0,7,2,0,7,2,1,2,2,1,3,0,0,1,8,,,,0,6,1,0,0,1,0,0,1,1,1,1,1,1
Jawa Timur,Kab. Gresik,Driyorejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/400F63F0-8B18-E111-A364-FDAFD123B818,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20500144,UPT SD NEGERI 160 GRESIK,20500144,Desa  Mulung,MULUNG,KEC. DRIYOREJO,KAB. GRESIK,PROV. JAWA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,400/4059/437.53/ 2019,09-09-1979,400/4059/437.53/ 2019,01-10-2019,Lihat SK Operasional,2019-10-04 09,A,"1,400",1. -,2. Telkom Speedy,PLN,0317590619,0317590619,sdn2mulung.1979@gmail.com,,-7.345700000000,112.644200000000,9,90,103,8,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,300",6,0,0,4,3,3,0,3,7,0,2,0,4,5,0,8,1,2,3,1,1,2,0,0,4,5,,,,0,2,4,0,0,0,0,1,2,1,1,2,1,1
Jawa Timur,Kab. Gresik,Driyorejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/10D462F0-8B18-E111-98C0-EB3BBAB8AB24,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20500257,UPT SD NEGERI 161 GRESIK,20500257,Jln. Raya Petiken,PETIKEN,KEC. DRIYOREJO,KAB. GRESIK,PROV. JAWA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,400/4059/437.53/ 2019,01-01-1959,400/4059/437.53/ 2019,01-10-2019,Lihat SK Operasional,2019-10-04 09,A,"1,178",1. 3 (Tri),2. Telkom Speedy,PLN,,0317506394,sdn1petiken@gmail.com,,-7.346200000000,112.629300000000,11,106,99,9,SD 2013,Pagi/6 hari,,2022/2023-2,3 (Tri),"1,300",11,0,0,5,6,4,0,1,7,0,4,0,6,5,1,8,2,0,2,4,0,3,2,0,2,9,,,,0,11,0,0,0,0,0,0,1,1,1,2,2,2
Jawa Timur,Kab. Gresik,Driyorejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00E862F0-8B18-E111-853A-13A8AE31C047,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20500256,UPT SD NEGERI 162 GRESIK,20500256,Jl. Petiken Lapangan,PETIKEN,KEC. DRIYOREJO,KAB. GRESIK,PROV. JAWA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,400/4059/437.53/ 2019,01-03-1974,400/4059/437.53/ 2019,01-10-2019,Lihat SK Operasional,2019-10-04 09,A,0,1. Telkomsel Flash,2. Telkom Speedy,PLN,0,03199051392,sdn.petikendua@yahoo.co.id,,-7.344600000000,112.634500000000,19,122,149,13,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"2,165",9,0,1,2,5,9,0,5,16,0,3,0,5,14,0,17,2,4,5,3,1,4,1,1,6,13,,,,0,8,1,1,0,0,1,0,3,2,2,2,2,2
Jawa Timur,Kab. Gresik,Driyorejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D03663F0-8B18-E111-8027-4F7BEE25FCED,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20500255,UPT SD NEGERI 163 GRESIK,20500255,Perumnas Kota Baru Driyoreo (KBD) Gresik,PETIKEN,KEC. DRIYOREJO,KAB. GRESIK,PROV. JAWA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,400/4059/437.53/ 2019,17-07-1998,400/4059/437.53/ 2019,01-10-2019,Silakan Upload SK (link file tidak valid) => [654499-412628--],2022-07-21 05,A,"2,475",1. XL (GSM),2. Telkom Speedy,PLN & Diesel,,,sdn3petiken@gmail.com,,-7.340000000000,112.632600000000,29,348,294,24,SD 2013,Pagi/6 hari,,2022/2023-2,XL (GSM),"1,300",21,0,1,2,17,9,0,3,14,1,11,3,17,12,1,26,2,1,4,6,4,4,7,3,6,23,,,,0,18,3,0,0,0,1,0,4,4,4,4,4,4
Jawa Timur,Kab. Gresik,Driyorejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20AB62F0-8B18-E111-BB1B-A7B228C5DF57,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20500196,UPT SD NEGERI 164 GRESIK,20500196,Jl. Raya Randegansari Kec. Driyorejo Kab. Gresik,RANDEGANSARI,KEC. DRIYOREJO,KAB. GRESIK,PROV. JAWA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,400/4059/437.53/ 2019,01-01-1919,400/4059/437.53/ 2019,01-10-2019,Lihat SK Operasional,2023-03-09 14,A,0,1. XL (GSM),2. Lainnya (Serat Optik),PLN,,7505447,sdnegerirandegansari@gmail.com,,-7.323600000000,112.621800000000,15,143,162,12,SD 2013,Pagi/6 hari,,2022/2023-2,XL (GSM),"3,500",9,1,0,2,10,4,0,1,6,0,7,2,11,4,0,12,3,3,2,1,1,6,1,1,5,10,,,,5,4,0,3,0,0,0,1,2,2,2,2,2,2
Jawa Timur,Kab. Gresik,Driyorejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B09762F0-8B18-E111-BFD3-2D7959D66F84,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20500592,UPT SD NEGERI 165 GRESIK,20500592,Ds. Sumput RT. 05 RW. 01,SUMPUT,KEC. DRIYOREJO,KAB. GRESIK,PROV. JAWA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,400/4059/437.53/ 2019,01-01-1954,400/4059/437.53/ 2019,01-10-2019,Lihat SK Operasional,2019-10-04 09,A,"1,184",1. Telkom Speedy,2. Telkom Speedy,PLN,,,uptsdnegeri165gresik@gmail.com,,-7.353900000000,112.608500000000,15,134,139,13,SD 2013,Double Shift/6 hari,,2022/2023-2,Telkom Speedy,"4,400",7,0,1,2,7,6,0,2,7,0,7,1,9,6,0,10,5,1,3,3,3,2,1,2,6,9,,,,0,7,0,0,0,1,0,0,2,2,2,2,3,2
Jawa Timur,Kab. Gresik,Driyorejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/800C64F0-8B18-E111-AB50-0FD3F6A5B0FB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20500591,UPT SD NEGERI 166 GRESIK,20500591,Jl. Raya Sumput No. 14 RT 09/ RW 02,SUMPUT,KEC. DRIYOREJO,KAB. GRESIK,PROV. JAWA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,400/4059/437.53/ 2019,01-06-1980,400/4059/437.53/ 2019,01-10-2019,Lihat SK Operasional,2022-04-28 10,A,"1,681",1. Lainnya (Serat Optik),2. Telkom Speedy,PLN,,,uptsdn166gresik@gmail.com,http,-7.355000000000,112.604200000000,15,90,89,10,SD 2013,Double Shift/6 hari,,2022/2023-2,Lainnya (Serat Optik),"1,200",10,0,0,0,6,5,0,4,9,0,5,1,8,7,1,13,1,3,3,1,3,1,1,3,3,12,,,,1,5,4,0,0,0,0,1,2,2,1,2,1,2
Jawa Timur,Kab. Gresik,Driyorejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/608462F0-8B18-E111-A64E-4FFBD2F28C52,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20500674,UPT SD NEGERI 167 GRESIK,20500674,Desa Tanjungan,TANJUNGAN,KEC. DRIYOREJO,KAB. GRESIK,PROV. JAWA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,400/4059/437.53/ 2019,01-01-1956,400/4059/437.53/ 2019,01-10-2019,Lihat SK Operasional,2019-10-04 09,A,"1,605",1. -,2. Telkom Speedy,PLN,,03199052347,sdntanjungan@gmail.com,,-7.353700000000,112.595700000000,27,277,257,18,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"2,300",15,0,0,3,11,11,0,5,19,0,5,3,16,11,1,21,5,4,7,4,4,2,4,2,8,19,,,,0,15,0,0,0,0,0,0,3,3,3,3,3,3
Jawa Timur,Kab. Gresik,Driyorejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/305E63F0-8B18-E111-9F54-BD24778E81B3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20500702,UPT SD NEGERI 168 GRESIK,20500702,Desa Tenaru,TENARU,KEC. DRIYOREJO,KAB. GRESIK,PROV. JAWA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,400/4059/437.53/ 2019,01-01-1974,400/4059/437.53/ 2019,01-10-2019,Lihat SK Operasional,2019-10-04 09,A,"2,100",1. -,2. Telkom Speedy,PLN,,0317508572,sdntenaru@ymail.com,,-7.350000000000,112.629600000000,15,139,113,12,SD 2013,Double Shift/6 hari,,2022/2023-2,Tidak Ada,"5,500",9,0,1,2,4,8,0,3,14,0,1,0,4,11,0,10,5,1,4,7,2,1,0,0,6,9,,,,0,1,8,0,0,0,1,0,1,2,2,2,2,3
Jawa Timur,Kab. Gresik,Driyorejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/807463F0-8B18-E111-AFFD-7D36C3EFAC30,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20500641,UPT SD NEGERI 169 GRESIK,20500641,Ds Wedoroanom,WEDOROANOM,KEC. DRIYOREJO,KAB. GRESIK,PROV. JAWA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,400/4059/437.53/ 2019,04-01-1979,400/4059/437.53/ 2019,01-10-2019,Lihat SK Operasional,2019-10-04 09,A,"1,928",1. Telkom Speedy,2. Telkom Speedy,PLN,0,791307,sdn.wedoroanom@yahooo.com,,-7.325400000000,112.591200000000,13,164,150,10,SD 2013,Pagi/6 hari,,2022/2023-2,Telkom Speedy,"5,500",4,0,0,6,5,4,0,4,9,0,3,1,7,6,0,11,2,5,4,2,0,0,2,0,5,8,,,,0,2,2,4,0,0,0,0,2,2,1,2,2,1
Jawa Timur,Kab. Gresik,Driyorejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2827E2D7-B748-4B1E-AB8C-8814CE3BA4D6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69991299,UPT SMP NEGERI 33 GRESIK,69991299,Perumahan Bukit Bambe,BAMBE,KEC. DRIYOREJO,KAB. GRESIK,PROV. JAWA TIMUR,NEGERI,SMP,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,421/1348/HK/437.12/2019,30-09-2019,421/1348/HK/437.12/2019,30-09-2019,Lihat SK Operasional,2021-03-18 05,B,"9,000",1. -,2. Telkom Speedy,PLN,,,smpn33gresik@yahoo.com,http,-7.351600000000,112.634600000000,24,251,224,15,SMP 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"16,500",15,0,0,2,9,3,0,12,15,0,5,4,10,14,0,19,5,9,3,2,0,3,4,3,9,15,5,5,5,10,0,5,0,0,0,0,0,,,,,,
